titulo,orgao,vagas,salario,salario_numerico,escolaridade,status,cidade,estado,data_coleta,fonte,link
Prefeitura de Descanso,,0,"R$ 21.067,76",21067.76,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-descanso-sc-divulga-abertura-das-inscricoes-para-processo-seletivo
Prefeitura de Florianópolis,,0,"R$ 5505,80",5505.8,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-florianopolis-sc-publica-retificacao-de-processo-seletivo
Prefeitura de Forquilhinha,,46,"R$ 17.336,84",17336.84,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-forquilhinha-sc-abre-46-vagas-em-novo-processo-seletivo
Prefeitura de Garuva,,0,"R$ 6890,10",6890.1,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-garuva-sc-promove-inscricoes-para-novo-processo-seletivo
Prefeitura de Gaspar,,0,"R$ 5199,50",5199.5,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-gaspar-sc-publica-retificacao-de-processo-seletivo
Prefeitura de Grão-Pará,,2,"R$ 3036,00",3036.0,Médio,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-grao-para-sc-abre-dois-processos-seletivos
Prefeitura de Gravatal,,0,"R$ 4875,85",4875.85,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-gravatal-sc-abre-processo-seletivo-para-cadastro-reserva-em-diversas-areas
Prefeitura de Guabiruba,,5,"R$ 10.690,61",10690.61,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-guabiruba-sc-republica-edital-de-processo-seletivo
Prefeitura de Imbituba,,0,"R$ 4365,12",4365.12,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbituba-sc-abre-dois-processos-seletivos-para-diversas-areas
Prefeitura de Imbituba e SAMAE,,18,"R$ 10.796,40",10796.4,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbituba-sc-abre-inscricoes-para-dois-editais-de-concurso-publico
Prefeitura de Imbuia,,0,"R$ 4867,77",4867.77,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbuia-sc-publica-processo-seletivo-para-cargos-de-nivel-superior
Prefeitura de Indaial,,0,"R$ 4965,61",4965.61,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-indaial-sc-divulga-edital-de-processo-seletivo
Prefeitura de Iomerê,,8,"R$ 33.095,15",33095.15,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-iomere-sc-abre-oito-vagas-em-novo-processo-seletivo
Prefeitura de Irineópolis,,10,"R$ 5841,32",5841.32,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-irineopolis-sc-abre-processo-seletivo-para-cargos-de-nivel-superior
Prefeitura de Itapema,,18,"R$ 2373,13",2373.13,Ensino Médio,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itapema-sc-abre-processo-seletivo-para-organizadores-de-postura
Prefeitura de Jaraguá do Sul,,13,"R$ 4867,77",4867.77,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-jaragua-do-sul-sc-publica-processo-seletivo-para-cargos-de-niveis-medio-e-superior
Prefeitura de Jupiá,,0,"R$ 6101,21",6101.21,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/edital-de-processo-seletivo-e-divulgado-pela-prefeitura-de-jupia-sc
Prefeitura de Lages,,385,"R$ 3993,98",3993.98,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-lages-sc-abre-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de Luiz Alves,,54,"R$ 14.257,79",14257.79,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-luiz-alves-sc-abre-inscricoes-de-editais-de-concurso-publico-e-processo-seletivo
Prefeitura de Mafra,,2,"R$ 1879,79",1879.79,Fundamental,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-mafra-sc-abre-duas-vagas-em-novo-processo-seletivo
Prefeitura de Maracajá,,84,"R$ 5941,23",5941.23,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-maracaja-sc-publica-retificacao-de-processo-seletivo
Prefeitura de Maravilha,,0,"R$ 2687,95",2687.95,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-maravilha-sc-publica-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Navegantes,,0,"R$ 6062,90",6062.9,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-navegantes-sc-divulga-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Palhoça,,6,"R$ 5841,32",5841.32,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-palhoca-sc-abre-seis-vagas-em-novo-processo-seletivo
Prefeitura de Paraíso,,32,"R$ 14.634,92",14634.92,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paraiso-sc-abre-inscricoes-para-tres-editais-de-processo-seletivo
Prefeitura de Pinhalzinho,,0,"R$ 5193,39",5193.39,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pinhalzinho-sc-abre-processo-seletivo-para-a-secretaria-municipal-de-educacao
Prefeitura de Piratuba,,0,"R$ 14.464,72",14464.72,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-piratuba-sc-publica-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de Pomerode,,7,"R$ 22.383,63",22383.63,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pomerode-sc-abre-processo-seletivo-com-diversas-vagas
Prefeitura de Praia Grande,,133,"R$ 15.169,76",15169.76,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-praia-grande-sc-retifica-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Rodeio,,0,"R$ 3790,61",3790.61,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-rodeio-sc-abre-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Sangão,,0,"R$ 7367,88",7367.88,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sangao-sc-retifica-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Santa Terezinha do Progresso,,6,"R$ 5226,70",5226.7,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santa-terezinha-do-progresso-sc-prorroga-inscricoes-de-processo-seletivo-e-concurso-publico
Prefeitura de Santiago do Sul,,0,"R$ 10.381,66",10381.66,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santiago-do-sul-sc-abre-processo-seletivo-com-salarios-de-ate-10-3-mil
Prefeitura de São Domingos,,32,"R$ 9779,12",9779.12,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-domingos-sc-abre-inscricoes-para-processo-seletivo-e-concurso-publico
Prefeitura de São João Batista,,105,"R$ 13.636,72",13636.72,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-joao-batista-sc-abre-cinco-concursos-publicos-para-diversos-cargos
Prefeitura de São Miguel do Oeste,,0,"R$ 25.111,68",25111.68,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-miguel-do-oeste-sc-abre-concurso-publico-e-processo-seletivo
Prefeitura de Schroeder,,22,"R$ 5354,55",5354.55,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-schroeder-sc-lanca-edital-de-processo-seletivo-para-diversos-cargos
Prefeitura de Taió,,38,"R$ 11.115,10",11115.1,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-taio-sc-divulga-abertura-de-dois-editais-de-concursos-publicos
Prefeitura de Tigrinhos,,25,"R$ 8837,35",8837.35,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tigrinhos-sc-anuncia-25-vagas-em-concurso-publico-e-processo-seletivo
Prefeitura de Treze Tílias,,0,"R$ 31.025,34",31025.34,Superior,,,,2025-10-21T12:47:59.343220,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-treze-tilias-sc-abre-inscricoes-para-novo-processo-seletivo
Prefeitura de Vargeão,,0,"R$ 5515,00",5515.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vargeao-sc-publica-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Vargem Bonita,,4,"R$ 5993,81",5993.81,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vargem-bonita-sc-divulga-quatro-vagas-em-novo-concurso-publico
Prefeitura de Vidal Ramos,,0,"R$ 4082,34",4082.34,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vidal-ramos-sc-publica-processo-seletivo-para-formar-cadastro-reserva
SAMAE - Serviço Autônomo de Água e Esgoto de Pomerode,,0,"R$ 3576,43",3576.43,Fundamental,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/samae-de-pomerode-sc-abre-processo-seletivo-para-motorista
SCGÁS - Companhia de Gás de Santa Catarina,,1,"R$ 11.804,47",11804.47,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/scgas-abre-concurso-publico-para-engenheiros
Secretaria de Estado da Saúde de Santa Catarina,,511,"R$ 9499,54",9499.54,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/secretaria-da-saude-de-santa-catarina-abre-concurso-publico-com-diversas-vagas
SED - Secretaria de Estado da Educação,,394,,0.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/sed-sc-divulga-retificacoes-de-dois-processos-seletivos
SES - Secretaria de Estado da Saúde de Santa Catarina,,8,"R$ 10.412,27",10412.27,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/ses-sc-publica-processos-seletivos-em-mafra-e-florianopolis
CBMDF - Corpo de Bombeiros Militar do Distrito Federal,,356,"R$ 15.287,06",15287.06,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/cbmdf-retifica-concursos-publicos-para-o-curso-de-formacao-de-pracas
IGESDF - Instituto de Gestão Estratégica de Saúde do Distrito Federal,,0,"R$ 15.292,32",15292.32,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/igesdf-abre-cinco-processos-seletivos-com-remuneracao-mensal-de-ate-15-2-mil
Prefeitura de Catalão,,140,"R$ 9914,08",9914.08,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-catalao-go-abre-inscricoes-para-edital-de-concurso-publico-com-diversas-vagas
Prefeitura de Nova Veneza,,224,"R$ 4318,18",4318.18,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-veneza-go-abre-224-vagas-em-novo-concurso-publico
Câmara de Itumbiara,,10,"R$ 8977,82",8977.82,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-itumbiara-go-promove-concurso-publico-com-salarios-de-ate-8-9-mil
CRMV - Conselho Regional de Medicina Veterinária do Estado de Goiás,,6,"R$ 12.028,49",12028.49,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/crmv-go-abre-edital-de-concurso-publico-para-cargos-de-niveis-medio-e-superior
MP - Ministério Público do Estado de Goiás,,0,"R$ 34.083,41",34083.41,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-go-anuncia-abertura-das-inscricoes-para-edital-de-concurso-publico
Prefeitura de Aloândia,,11,"R$ 8000,00",8000.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-aloandia-go-lanca-edital-de-concurso-publico-com-11-vagas
Prefeitura de Caldazinha,,61,"R$ 3654,00",3654.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-caldazinha-go-publica-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Cidade Ocidental,,266,"R$ 4867,77",4867.77,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cidade-ocidental-go-lanca-edital-de-processo-seletivo-com-266-vagas
Prefeitura de Itapaci,,62,"R$ 2242,84",2242.84,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itapaci-go-abre-inscricoes-para-dois-processos-seletivo
Prefeitura de Nova Roma,,66,"R$ 7366,10",7366.1,Superior,Aberto,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-roma-go-retifica-concurso-publico
Prefeitura de Novo Planalto,,32,"R$ 4867,77",4867.77,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-novo-planalto-go-abre-32-vagas-em-novo-concurso-publico
Prefeitura de Planaltina,,210,"R$ 9515,24",9515.24,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-planaltina-go-divulga-abertura-de-concurso-publico-com-salarios-de-ate-9-5-mil
Prefeitura de Rianápolis,,5,"R$ 2306,00",2306.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-rianapolis-go-publica-edital-retificado-de-concurso-publico
Prefeitura de Senador Canedo,,28,"R$ 2488,06",2488.06,Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-senador-canedo-go-abre-28-vagas-em-novo-processo-seletivo
MSGÁS - Companhia de Gás do Estado de Mato Grosso do Sul,,3,"R$ 10.699,81",10699.81,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/msgas-prorroga-inscricoes-de-concurso-publico-com-salarios-de-ate-10-6-mil
Prefeitura de Bataguassu,,0,"R$ 7063,95",7063.95,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-bataguassu-ms-divulga-inscricoes-para-dois-processos-seletivo
Prefeitura de Batayporã e Câmara de Batayporã,,70,"R$ 16.879,92",16879.92,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-e-a-camara-de-bataypora-ms-abrem-inscricoes-de-editais-de-concurso-publico
Prefeitura de Campo Grande,,65,"R$ 1700,00",1700.0,Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-campo-grande-ms-divulga-processo-seletivo-com-65-vagas
Prefeitura de Paranhos,,236,"R$ 5970,24",5970.24,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paranhos-ms-divulga-processos-seletivos-com-mais-de-200-vagas
Prefeitura de Ponta Porã,,217,"R$ 4184,80",4184.8,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-ponta-pora-ms-abre-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de São Gabriel do Oeste,,0,"R$ 8271,03",8271.03,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-gabriel-do-oeste-ms-abre-edital-de-processo-seletivo-para-formar-cadastro
TJMS - Tribunal de Justiça do Estado do Mato Grosso do Sul,,42,,0.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/tjms-abre-42-vagas-em-novo-concurso-publico
CREA - Conselho Regional de Engenharia e Agronomia,,29,"R$ 5590,79",5590.79,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/crea-mt-retifica-edital-de-concurso-publico-com-29-vagas
Prefeitura de Alto Taquari,,0,"R$ 5060,87",5060.87,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/edital-de-processo-seletivo-e-divulgado-pela-prefeitura-de-alto-taquari-mt
Prefeitura de Araputanga,,8,"R$ 3117,56",3117.56,Ensino Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-araputanga-mt-abre-processo-seletivo-com-oito-vagas
Prefeitura de Carlinda,,3,"R$ 4164,07",4164.07,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-carlinda-mt-divulga-novo-processo-seletivo-para-cargo-de-professor
Prefeitura de Juína,,43,"R$ 4647,59",4647.59,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-juina-mt-publica-edital-de-processo-seletivo
Prefeitura de Lucas do Rio Verde,,0,"R$ 5988,39",5988.39,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-lucas-do-rio-verde-mt-publica-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Marcelândia,,96,"R$ 10.938,09",10938.09,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-marcelandia-mt-abre-concurso-publico-com-96-vagas
Prefeitura de Nobres,,0,"R$ 3692,00",3692.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nobres-mt-publica-edital-de-processo-seletivo
Prefeitura de Nova Bandeirantes,,12,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-bandeirantes-mt-abre-edital-de-processo-seletivo-com-12-vagas
Prefeitura de Nova Monte Verde,,92,"R$ 17.326,17",17326.17,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-monte-verde-mt-abre-concurso-publico-com-92-vagas
Prefeitura de Novo Mundo,,182,"R$ 6711,47",6711.47,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-novo-mundo-mt-divulga-processo-seletivo-com-mais-de-100-vagas
Prefeitura de Pedra Preta,,9,"R$ 5494,55",5494.55,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pedra-preta-mt-publica-edital-de-processo-seletivo-com-nove-vagas
Prefeitura de Sorriso,,98,"R$ 7113,53",7113.53,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sorriso-mt-abre-processo-seletivo-para-diversos-cargos
Prefeitura de Terra Nova do Norte,,0,"R$ 3318,28",3318.28,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-terra-nova-do-norte-mt-publica-edital-de-processo-seletivo-para-cadastro-reserva
Prefeitura de Várzea Grande - Mato Grosso,,2946,"R$ 3097,87",3097.87,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-varzea-grande-mt-abre-2946-vagas-em-novo-processo-seletivo
Prefeitura de Vila Rica,,0,"R$ 7562,89",7562.89,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vila-rica-mt-publica-retificacao-de-processo-seletivo
Prefeitura de Manaus,,1000,"R$ 5300,57",5300.57,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-manaus-am-divulga-concurso-publico-com-mil-vagas
ALE - Assembleia Legislativa do Estado do Amazonas,,100,"R$ 19.274,90",19274.9,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/ale-am-prorroga-inscricoes-de-concurso-publico
Câmara de Itacoatiara,,28,"R$ 3415,00",3415.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-itacoatiara-am-divulga-retificacao-de-concurso-publico
CRC - Conselho Regional de Contabilidade do Amazonas,,2,"R$ 3692,41",3692.41,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/crc-am-abre-duas-vagas-em-novo-concurso-publico
Prefeitura de Codajás,,1,"R$ 6000,00",6000.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-codajas-am-divulga-retificacoes-de-concurso-publico
Prefeitura de Urucará,,192,"R$ 3400,00",3400.0,Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-urucara-am-anuncia-concurso-publico-com-192-vagas
Ministério Público do Estado do Amapá,,15,"R$ 7978,05",7978.05,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-ap-abre-edital-de-concurso-publico-com-15-vagas
CRMV - Conselho Regional de Medicina Veterinária do Estado do Pará,,3,"R$ 2610,39",2610.39,Ensino Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/crmv-pa-abre-edital-de-concurso-publico-para-cargos-de-nivel-medio
Detran - Departamento de Trânsito do Estado do Pará,,110,"R$ 3360,91",3360.91,Ensino Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/detran-pa-publica-processo-seletivo-para-assistentes-de-transito
Prefeitura de Juruti,,718,"R$ 5500,00",5500.0,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-juruti-pa-abre-inscricoes-para-dois-concursos-publicos
Prefeitura de Novo Progresso,,1079,"R$ 4.308,79",4308.79,Superior,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-novo-progresso-pa-abre-processo-seletivo-com-1079-vagas
Prefeitura de Ourém,,10,"R$ 3018,00",3018.0,Ensino Médio,,,,2025-10-21T12:47:59.349429,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-ourem-pa-abre-processo-seletivo-para-profissionais-de-nivel-medio
Prefeitura de Parauapebas,,687,"R$ 12.607,99",12607.99,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-parauapebas-pa-anuncia-grande-processo-seletivo-para-diversos-cargos
Prefeitura de Viseu,,450,"R$ 3500,00",3500.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-viseu-pa-abre-450-vagas-em-novo-concurso-publico
SESPA - Secretaria de Saúde Pública do Estado do Pará,,21,"R$ 4374,96",4374.96,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/sespa-publica-processo-seletivo-para-cargo-de-medico
TJ - Tribunal de Justiça do Estado do Pará,,92,,0.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/tj-pa-divulga-edital-retificado-de-concurso-publico-com-92-vagas-para-cartorios
Câmara de Porto Velho,,47,"R$ 8146,71",8146.71,Superior,Aberto,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-porto-velho-ro-reabre-concurso-publico-com-37-vagas
Prefeitura de Arapiraca,,392,"R$ 4380,98",4380.98,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-arapiraca-al-abre-concurso-publico-com-392-vagas-na-area-de-educacao
Prefeitura de Murici,,20,"R$ 1518,00",1518.0,Ensino Médio,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-murici-al-publica-edital-retificado-de-concurso-publico-para-guarda-civil-municipal
CRB-5 - Conselho Regional de Biblioteconomia da 5ª Região - SE,,1,"R$ 2550,00",2550.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/crb-5-ba-se-anuncia-inscricoes-para-novo-processo-seletivo
CRQ-VII/BA - Conselho Regional de Química da 7ª Região,,2,"R$ 3597,51",3597.51,Médio,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/crq-ba-divulga-retificacao-de-concurso-publico-em-salvador
ICMBio - Instituto Chico Mendes de Conservação da Biodiversidade - Ilhéus,,3,,0.0,Fundamental,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/icmbio-divulga-processo-seletivo-para-agente-temporario-ambiental-em-ilheus-ba
Prefeitura de Amargosa,,235,"R$ 2433,89",2433.89,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-amargosa-ba-publica-abertura-das-inscricoes-de-dois-processos-seletivos
Prefeitura de Araci,,584,"R$ 5000,00",5000.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-araci-ba-publica-retificacoes-de-processos-seletivos
