titulo,orgao,vagas,salario,salario_numerico,escolaridade,status,cidade,estado,data_coleta,fonte,link
Prefeitura de Palotina,,80,"R$ 18.801,94",18801.94,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-palotina-pr-publica-retificacao-de-concurso-publico
Prefeitura de Sarandi,,140,"R$ 5074,72",5074.72,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/concurso-publico-para-professores-e-divulgado-pela-prefeitura-de-sarandi-pr
SEAP - Secretaria Estadual da Administração e da Previdência,,57,"R$ 8463,20",8463.2,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/seap-pr-publica-concurso-publico-com-57-vagas
Câmara de Campo Mourão,,4,"R$ 6399,13",6399.13,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-campo-mourao-pr-abre-concurso-publico-com-salarios-de-ate-6-3-mil
Câmara de Carambeí,,23,"R$ 7739,54",7739.54,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-carambei-pr-publica-edital-de-concurso-publico-com-23-vagas
Câmara de Mangueirinha,,1,"R$ 3170,75",3170.75,Ensino Médio,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-mangueirinha-pr-abre-concurso-publico-para-atendente-legislativo
Câmara de Piraquara,,6,"R$ 4209,73",4209.73,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-piraquara-pr-informa-abertura-das-inscricoes-para-edital-de-concurso-publico
CIASOP - Consórcio Intermunicipal de Assistência Social do Oeste do Paraná,,16,"R$ 4500,00",4500.0,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/ciasop-promove-concurso-para-emprego-publico-com-16-vagas
Consamu - Consórcio de Saúde dos Municípios do Oeste do Paraná,,45,"R$ 12.803,12",12803.12,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/consamu-pr-divulga-abertura-de-processo-seletivo-com-diversas-vagas
ICMBio - Instituto Chico Mendes de Conservação da Biodiversidade - Antonina,,4,,0.0,Fundamental,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/icmbio-antonina-guaraquecaba-pr-abre-inscricoes-para-novo-processo-seletivo
MP - Ministério Público do Estado do Paraná,,10,"R$ 34.083,42",34083.42,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-pr-publica-concurso-publico-para-promotores-substitutos
Prefeitura de Altamira do Paraná,,9,"R$ 2700,00",2700.0,Médio,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-altamira-do-parana-pr-abre-nove-vagas-em-novo-processo-seletivo
Prefeitura de Balsa Nova,,1,"R$ 5356,31",5356.31,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-balsa-nova-pr-abre-processo-seletivo-para-cargo-de-fonoaudiologo
Prefeitura de Campina do Simão,,0,"R$ 3576,28",3576.28,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-campina-do-simao-pr-abre-concurso-publico-para-cadastro-de-reserva
Prefeitura de Campo Largo,,8,"R$ 9099,53",9099.53,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-campo-largo-pr-publica-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Coronel Vivida,,3,"R$ 4253,43",4253.43,Superior,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-coronel-vivida-pr-abre-novo-processo-seletivo-para-assistente-social
Prefeitura de Curitiba,,100,"R$ 2671,14",2671.14,Ensino Médio,,,,2025-10-16T15:46:34.900862,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-curitiba-pr-abre-edital-de-concurso-publico-com-100-vagas
Prefeitura de Irati,,5,"R$ 5200,00",5200.0,Superior,,,,2025-10-16T15:46:34.904415,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-irati-pr-anuncia-5-vagas-em-novo-processo-seletivo
Prefeitura de Itaúna do Sul,,1,"R$ 3948,68",3948.68,Superior,,,,2025-10-16T15:46:34.904415,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itauna-do-sul-pr-abre-edital-de-processo-seletivo-para-cargos-de-niveis-fundamental-e-superior
Prefeitura de Joaquim Távora,,3,"R$ 9353,09",9353.09,Superior,,,,2025-10-16T15:46:34.904415,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-joaquim-tavora-pr-abre-edital-de-processo-seletivo-para-cargo-de-medico-veterinario
Prefeitura de Manoel Ribas,,2,"R$ 5880,58",5880.58,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-manoel-ribas-pr-divulga-concurso-publico-para-cargos-de-nivel-superior
Prefeitura de Mato Rico,,18,"R$ 6105,60",6105.6,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-mato-rico-pr-abre-processo-seletivo-com-18-vagas
Prefeitura de Morretes,,0,"R$ 4750,00",4750.0,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-morretes-pr-publica-processo-seletivo-para-a-fundacao-de-atencao-em-saude
Prefeitura de Nova Aurora,,35,"R$ 23.900,00",23900.0,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-aurora-pr-abre-edital-de-concurso-publico-com-diversas-vagas
Prefeitura de Planalto,,1,"R$ 5189,38",5189.38,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-planalto-pr-abre-processo-seletivo-para-fonoaudiologo
Prefeitura de Porto Vitória,,9,"R$ 6320,34",6320.34,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-porto-vitoria-pr-abre-processo-seletivo-com-diversas-oportunidades
Prefeitura de Quatiguá,,31,"R$ 20.718,06",20718.06,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-quatigua-pr-promove-concurso-publico-com-31-vagas
Prefeitura de Santo Inácio,,25,"R$ 4091,20",4091.2,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santo-inacio-pr-abre-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de São José da Boa Vista,,8,"R$ 2334,23",2334.23,Fundamental,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-jose-da-boa-vista-pr-divulga-processo-seletivo-para-cargos-de-nivel-fundamental
Prefeitura de Teixeira Soares,,16,"R$ 4867,77",4867.77,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-teixeira-soares-pr-retifica-concurso-publico-com-salarios-de-ate-4-8-mil
SEFA - Secretária de Estado da Fazenda do Paraná,,60,"R$ 12.960,00",12960.0,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/sefa-pr-anuncia-abertura-de-concurso-publico-para-cargos-de-nivel-superior
UEL - Universidade Estadual de Londrina,,1,"R$ 7616,88",7616.88,Superior,,,,2025-10-16T15:46:34.904860,PCI Concurso,https://www.pciconcursos.com.br/noticias/uel-lanca-edital-de-processo-seletivo-para-cargo-de-analista-de-informatica
CORE - Conselho Regional dos Representantes Comerciais no Estado do Rio Grande do Sul,,4,"R$ 5000,00",5000.0,Médio,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/core-rs-retifica-concurso-publico-com-oito-vagas-em-quatro-cidades-do-rio-grande-do-sul
IGP - Instituto Geral de Perícias,,234,"R$ 17.078,17",17078.17,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/igp-rs-promove-concurso-publico-com-salarios-de-ate-17-mil
CBM - Corpo de Bombeiros Militar do Estado do Rio Grande do Sul,,544,"R$ 4572,96",4572.96,Ensino Médio,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/cbm-rs-lanca-edital-de-processo-seletivo-com-544-vagas
CREF - Conselho Regional de Educação Física - 2ª Região,,6,"R$ 5100,00",5100.0,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/cref2-rs-publica-concurso-publico-com-salarios-de-ate-5-1-mil
FHGV - Fundação Hospitalar Getúlio Vargas,,1,"R$ 14.065,63",14065.63,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/fhgv-rs-publica-edital-de-processo-seletivo
FHGV - Fundação Hospitalar Getúlio Vargas - Sapucaia do Sul,,0,"R$ 6281,75",6281.75,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/fundacao-hospitalar-getulio-vargas-lanca-edital-de-novo-processo-seletivo
HCPA - Hospital de Clínicas de Porto Alegre,,0,"R$ 9409,08",9409.08,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/hcpa-anuncia-abertura-de-dois-editais-de-processo-seletivo-para-formar-cadastro-reserva
ICMBio - Instituto Chico Mendes de Conservação da Biodiversidade,,2,,0.0,Fundamental,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/icmbio-divulga-processo-seletivo-para-agente-temporario-ambiental-em-sao-francisco-de-paula-rs
PC - Polícia Civil,,30,,0.0,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/pc-rs-abre-concurso-publico-para-delegado
Prefeitura de Arroio do Padre,,19,"R$ 5532,12",5532.12,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-arroio-do-padre-rs-divulga-retificacao-de-concurso-publico
Prefeitura de Barão de Cotegipe,,1,"R$ 2671,20",2671.2,Fundamental,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-barao-de-cotegipe-rs-abre-processo-seletivo-para-cargo-de-operador-de-maquinas-pesadas
Prefeitura de Benjamin Constant do Sul,,29,"R$ 6108,79",6108.79,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-benjamin-constant-do-sul-rs-abre-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Boa Vista do Sul,,1,"R$ 2974,96",2974.96,Médio,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-boa-vista-do-sul-rs-divulga-processo-seletivo-para-tecnico-em-enfermagem
Prefeitura de Canoas,,436,"R$ 6146,02",6146.02,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-canoas-rs-abre-edital-de-concurso-publico-com-diversas-vagas
Prefeitura de Crissiumal,,1,"R$ 2194,09",2194.09,Ensino Médio,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-crissiumal-rs-abre-processo-seletivo-para-cargo-de-monitor-de-educacao-especial
Prefeitura de Doutor Maurício Cardoso,,1,"R$ 3212,80",3212.8,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-doutor-mauricio-cardoso-rs-publica-processo-seletivo-para-licenciador-ambiental
Prefeitura de Erechim,,2,"R$ 6918,39",6918.39,Superior,,,,2025-10-16T15:46:34.906014,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-erechim-rs-divulga-processo-seletivo-para-medico-psiquiatra
Prefeitura de Estação,,15,"R$ 11.414,51",11414.51,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-estacao-rs-abre-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Flores da Cunha,,0,"R$ 3114,17",3114.17,Ensino Médio,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-flores-da-cunha-rs-publica-processo-seletivo-para-educador-social
Prefeitura de Guaporé,,24,"R$ 7217,18",7217.18,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/edital-de-concurso-publico-e-publicado-pela-prefeitura-de-guapore-rs
Prefeitura de Ibiraiaras,,5,"R$ 1618,86",1618.86,Médio,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-ibiraiaras-rs-retifica-periodo-de-inscricoes-para-dois-processos-seletivos
Prefeitura de Imbé,,47,"R$ 6467,71",6467.71,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbe-rs-anuncia-abertura-de-concurso-publico-com-diversos-cargos
Prefeitura de Itaqui,,0,"R$ 16.801,90",16801.9,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itaqui-rs-abre-processo-seletivo-para-cargos-de-niveis-medio-e-superior
Prefeitura de Itatiba do Sul,,21,"R$ 4150,80",4150.8,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itatiba-do-sul-rs-publica-concurso-publico-com-21-vagas
Prefeitura de Novo Machado,,17,"R$ 26.857,76",26857.76,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-novo-machado-rs-abre-17-vagas-em-novo-concurso-publico
Prefeitura de Pelotas,,46,"R$ 4243,27",4243.27,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pelotas-rs-abre-concurso-publico-para-cargos-de-nivel-superior
Prefeitura de Picada Café,,0,"R$ 18.519,11",18519.11,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-picada-cafe-rs-abre-concurso-publico-com-diversas-oportunidades
Prefeitura de Pinhal,,36,"R$ 6572,50",6572.5,Superior,,,,2025-10-16T15:46:34.908019,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pinhal-rs-retifica-concurso-publico-com-salarios-de-ate-6-5-mil
Prefeitura de Piratini,,12,"R$ 6190,07",6190.07,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-piratini-rs-abre-12-vagas-em-novo-processo-seletivo
Prefeitura de Porto Alegre,,39,"R$ 12.846,54",12846.54,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-porto-alegre-rs-publica-edital-de-concurso-publico
Prefeitura de Sant'Ana do Livramento,,30,"R$ 2855,92",2855.92,Ensino Médio,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santana-do-livramento-rs-divulga-concurso-publico-para-guarda-civil-municipal
Prefeitura de Santa Cruz do Sul,,2,"R$ 7707,32",7707.32,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santa-cruz-do-sul-rs-abre-edital-de-processo-seletivo-para-cargo-de-medico-psiquiatra
Prefeitura de Santo Antônio da Patrulha,,3,"R$ 2273,97",2273.97,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santo-antonio-da-patrulha-rs-abre-processo-seletivo-para-instrutores-educacionais
Prefeitura de São Domingos do Sul,,38,"R$ 13.005,25",13005.25,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-domingos-do-sul-rs-abre-inscricoes-para-edital-de-concurso-publico
Prefeitura de São Miguel das Missões,,1,"R$ 3563,64",3563.64,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-miguel-das-missoes-rs-retifica-edital-de-concurso-publico-para-cargo-de-fonoaudiologo
Prefeitura de Soledade,,63,"R$ 11.676,40",11676.4,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-soledade-rs-anuncia-63-vagas-em-novo-concurso-publico
Prefeitura de Taquara,,10,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-taquara-rs-publica-retificacao-processo-seletivo-para-profissionais-de-nivel-medio
Prefeitura de Três Coroas,,0,"R$ 5020,08",5020.08,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tres-coroas-rs-promove-inscricoes-para-concurso-publico
Prefeitura de Três de Maio,,57,"R$ 6640,54",6640.54,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tres-de-maio-rs-abre-inscricoes-para-edital-de-concurso-publico-com-57-vagas
Prefeitura de Tupandi,,30,"R$ 14.779,03",14779.03,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tupandi-rs-promove-concurso-publico-com-salarios-de-ate-14-7-mil
Prefeitura de Venâncio Aires - Venâncio Aires/RS,,44,"R$ 11.735,25",11735.25,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-venancio-aires-rs-publica-concurso-publico-com-salarios-de-ate-11-7-mil
Prefeitura de Victor Graeff,,0,"R$ 1781,92",1781.92,Fundamental,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/processo-seletivo-para-auxiliar-de-limpeza-externa-e-divulgado-pela-prefeitura-de-victor-graeff-rs
UFRGS - Universidade Federal do Rio Grande do Sul,,102,"R$ 8692,32",8692.32,Superior,,,,2025-10-16T15:46:34.909055,PCI Concurso,https://www.pciconcursos.com.br/noticias/ufrgs-publica-retificacao-de-concurso-publico
Prefeitura de Joinville,,155,"R$ 10.166,36",10166.36,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-joinville-sc-publica-retificacoes-de-concurso-publico
Prefeitura de São José,,20,"R$ 11.208,61",11208.61,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-jose-sc-divulga-retificacao-de-concurso-publico
Câmara de Bom Jesus do Oeste,,1,"R$ 1700,00",1700.0,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-bom-jesus-do-oeste-sc-abre-edital-de-concurso-publico-para-cargo-de-nivel-medio
Câmara de Campo Belo do Sul,,2,"R$ 2779,80",2779.8,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-campo-belo-do-sul-sc-retifica-concurso-publico-para-assessor-legislativo-e-contador
Câmara de Vereadores de Bom Jardim da Serra,,2,"R$ 4458,08",4458.08,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-bom-jardim-da-serra-sc-abre-duas-vagas-em-novo-concurso-publico
Cãmara Municipal de Sul Brasil,,4,"R$ 4400,00",4400.0,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-sul-brasil-sc-anuncia-concurso-publico-com-quatro-vagas
CIDIRIOS - Consórcio Intermunicipal de Desenvolvimento da Infraestrutura Rodoviária Entre os Rios,,0,"R$ 4250,40",4250.4,Fundamental,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/cidirios-publica-processo-seletivo-para-profissionais-alfabetizados
CISAMOSC - Consórcio Interfederativo De Saúde Do Oeste De Santa Catarina,,2,"R$ 8379,65",8379.65,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/cisamosc-retifica-concurso-publico-com-vagas-para-diversas-areas-de-atuacao
Companhia Águas de Joinville,,0,"R$ 7646,13",7646.13,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/companhia-aguas-de-joinville-sc-abre-concurso-publico-para-diversos-niveis-de-escolaridade
Companhia Hidromineral de Piratuba,,3,"R$ 2705,59",2705.59,Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/companhia-hidromineral-de-piratuba-sc-abre-inscricoes-para-edital-de-concurso-publico
CRP - Conselho Regional de Psicologia - 12ª Região,,1,"R$ 3724,61",3724.61,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/crp-sc-lanca-edital-de-processo-seletivo-para-cargo-de-auxiliar-administrativo
FAHECE - Fundação de Apoio ao Hemosc/ Cepon,,2,"R$ 2494,30",2494.3,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/fahece-abre-dois-processos-seletivos-no-samu-de-sao-joaquim-e-tubarao
FAHECE - Fundação de Apoio ao Hemosc/ Cepon - Blumenau,,0,,0.0,Fundamental,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/fahece-sc-divulga-edital-de-processo-seletivo-para-auxiliar-de-higienizacao-em-blumenau
FAHECE - Fundação de Apoio ao Hemosc/ Cepon - Florianópolis,,1,"R$ 1205,48",1205.48,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/fahece-sc-abre-processo-seletivo-para-assistente-de-gestao-de-pessoas-i-pcd
FAHECE - Fundação de Apoio ao Hemosc/ Cepon - Jaraguá do Sul,,0,"R$ 2388,83",2388.83,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/fahece-abre-processo-seletivo-para-cargo-de-assistente-administrativo-i
FAHECE - Fundação de Apoio ao Hemosc/ Cepon - Mafra,,0,"R$ 2436,60",2436.6,Ensino Médio,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/fahece-abre-edital-de-processo-seletivo-para-cargo-de-assistente-administrativo-i
IMAS - Instituto Maria Schmitt,,0,,0.0,Superior,,,,2025-10-16T15:46:34.910569,PCI Concurso,https://www.pciconcursos.com.br/noticias/imas-abre-processo-seletivo-para-medico-plantonista-em-santa-catarina
IMAS - Instituto Maria Schmitt - Araranguá,,0,,0.0,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/imas-divulga-novo-processo-seletivo-para-medico-especialista
Prefeitura de Abelardo Luz,,4,"R$ 10.626,00",10626.0,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-abelardo-luz-sc-abre-concurso-publico-com-salarios-de-ate-10-6-mil
Prefeitura de Águas Frias,,0,"R$ 12.114,18",12114.18,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-aguas-frias-sc-abre-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Anchieta,,0,"R$ 26.540,30",26540.3,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-anchieta-sc-lanca-edital-de-novo-processo-seletivo
Prefeitura de Apiúna,,0,"R$ 4917,57",4917.57,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-apiuna-sc-divulga-edital-de-processo-seletivo-com-salarios-de-ate-4-9-mil
Prefeitura de Arabutã,,12,"R$ 6396,72",6396.72,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-arabuta-sc-promove-concurso-publico-com-salarios-de-ate-6-3-mil
Prefeitura de Arvoredo,,24,"R$ 5256,37",5256.37,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-arvoredo-sc-abre-processo-seletivo-com-24-vagas
Prefeitura de Balneário Camboriú,,0,"R$ 6166,43",6166.43,Superior,,,,2025-10-16T15:46:34.912575,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-balneario-camboriu-sc-abre-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Balneário Piçarras,,4,"R$ 5110,72",5110.72,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-balneario-picarras-sc-abre-quatro-vagas-em-novo-processo-seletivo
Prefeitura de Bocaina do Sul,,0,"R$ 3795,50",3795.5,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-bocaina-do-sul-sc-lanca-abertura-de-edital-de-processo-seletivo
Prefeitura de Bom Jesus do Oeste,,20,"R$ 20.435,27",20435.27,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-bom-jesus-do-oeste-sc-retifica-concurso-publico-e-processo-seletivo-para-diversos-niveis-de-ensino
Prefeitura de Bombinhas,,0,"R$ 11.011,15",11011.15,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-bombinhas-sc-divulga-retificacao-de-processo-seletivo-com-salarios-de-ate-11-mil
Prefeitura de Campo Belo do Sul,,62,"R$ 18.438,44",18438.44,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-campo-belo-do-sul-sc-publica-retificacoes-de-processo-seletivo-e-concurso-publico
Prefeitura de Capinzal,,87,"R$ 24.730,15",24730.15,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-capinzal-sc-divulga-processos-seletivos-com-salarios-de-ate-24-7-mil
Prefeitura de Chapadão do Lageado,,28,"R$ 20.472,06",20472.06,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-chapadao-do-lageado-sc-promove-concurso-publico-com-salarios-de-ate-20-4-mil
Prefeitura de Chapecó,,11,"R$ 9041,15",9041.15,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-chapeco-sc-lanca-processo-seletivo-com-11-vagas-para-medicos-e-veterinarios
